source,condition,reference_group,seed,R,n0,n1,n2,mm_dim,height,code_version,epsilon,label,status,heldout,truth,instrument_margin,achieved_density,mm_distance,abundance_distance,height_distance,p,null_gap,layer_count,moves,beta,sample,acceptance,S
P6,"k=60,moves=500",orders_n600,106.0,165816.0,2320.0,1741.0,1467.0,1.1281727595381934,100.0,ba90aa8,,0.0,ok,0.12875,0.24244017880620564,-0.9625,,24.262455950435918,13.833614515177848,18.607470934740114,,0.0037500000000000033,60.0,500.0,,,,
P6,"k=25,moves=20",orders_n600,107.0,172218.0,10234.0,2796.0,119.0,1.0684630112079985,39.0,ba90aa8,,0.0,ok,0.06375,0.5158783331100094,-0.65,,25.913896842716014,70.18981350068803,2.6875369052830793,,0.035,25.0,20.0,,,,
P6,"k=25,moves=100",orders_n600,107.0,170650.0,4680.0,3484.0,2073.0,1.082982915695946,67.0,ba90aa8,,0.0,ok,0.1525,0.3333775713337757,-0.5249999999999999,,25.51230807883787,14.662901583249848,9.512022390041809,,0.08125000000000002,25.0,100.0,,,,
P6,"k=25,moves=500",orders_n600,107.0,163775.0,2336.0,1889.0,1571.0,1.1474602173818536,95.0,ba90aa8,,0.0,ok,0.2275,0.3385691657866948,-1.275,,23.729007100258105,11.206978631571799,17.440175388913556,,0.06125,25.0,500.0,,,,
P6,"k=40,moves=20",orders_n600,107.0,174580.0,7213.0,1152.0,50.0,1.0467087634361665,50.0,ba90aa8,,0.0,ok,0.03125,0.4008661523886859,-0.0021653809717146755,,26.515571700773133,88.98869825825201,2.8979861150183437,,0.10750000000000001,40.0,20.0,,,,
P6,"k=40,moves=100",orders_n600,107.0,172294.0,4756.0,1751.0,867.0,1.0677608652007695,79.0,ba90aa8,,0.0,ok,0.1725,0.3891697711548696,-1.0624999999999998,,25.93331666378571,24.411482536356665,13.248459929980715,,-0.006249999999999978,40.0,100.0,,,,
P6,"k=40,moves=500",orders_n600,107.0,164363.0,2398.0,1923.0,1486.0,1.1418903297652214,100.0,ba90aa8,,0.0,ok,0.18125,0.33188291139240506,-0.9625,,23.88305799534217,11.438120643381438,18.607470934740114,,0.0037500000000000033,40.0,500.0,,,,
P6,"k=60,moves=100",orders_n600,107.0,173280.0,3918.0,988.0,415.0,1.0586647365839923,87.0,ba90aa8,,0.0,ok,0.18875,0.4161795961742827,-0.8875,,26.18489566351813,45.67050554062974,15.439715649297318,,0.07249999999999998,60.0,100.0,,,,
P6,"k=60,moves=500",orders_n600,107.0,164761.0,2471.0,1705.0,1373.0,1.1381263885905266,100.0,ba90aa8,,0.0,ok,0.1275,0.2738299274884641,-0.5624999999999999,,23.987160366326115,14.750223388932055,18.607470934740114,,0.04375000000000001,60.0,500.0,,,,
P6,"k=25,moves=20",orders_n600,108.0,172151.0,10056.0,2300.0,369.0,1.0690821312426628,36.0,ba90aa8,,0.0,ok,0.1425,0.4853777416734362,-0.4249999999999998,,25.896773338245342,47.346634185722316,4.479933834792296,,0.05750000000000002,25.0,20.0,,,,
P6,"k=25,moves=100",orders_n600,108.0,170501.0,4640.0,3151.0,2087.0,1.084366058447158,65.0,ba90aa8,,0.0,ok,0.20125,0.4697499327776284,-1.0125,,25.474053379009284,12.438102334257403,8.825679374273843,,0.0024999999999999745,25.0,100.0,,,,
P6,"k=25,moves=500",orders_n600,108.0,165302.0,2405.0,1835.0,1658.0,1.1330179466106078,94.0,ba90aa8,,0.0,ok,0.1975,0.3495902722706846,-1.3625,,24.12844868552695,10.852227677439494,17.199431999592527,,-0.036250000000000004,25.0,500.0,,,,
P6,"k=40,moves=20",orders_n600,108.0,174685.0,7391.0,971.0,65.0,1.0457448785559675,49.0,ba90aa8,,0.0,ok,0.17,0.33342303552206676,-1.0375,,26.542230645939146,85.10814664661989,2.4427081960244315,,-0.0037500000000000033,40.0,20.0,,,,
P6,"k=40,moves=100",orders_n600,108.0,172187.0,4562.0,1980.0,717.0,1.068749455402302,72.0,ba90aa8,,0.0,ok,0.14125,0.34296028880866425,-0.4124999999999998,,25.905974423528892,26.700059783432803,11.143258398240512,,0.06625,40.0,100.0,,,,
P6,"k=40,moves=500",orders_n600,108.0,165680.0,2352.0,1792.0,1411.0,1.1294539729864117,103.0,ba90aa8,,0.0,ok,0.11,0.2323645970937913,-0.09999999999999995,,24.22702039193337,13.694889518690733,19.280419960262723,,0.115,40.0,500.0,,,,
P6,"k=60,moves=100",orders_n600,108.0,173145.0,4088.0,912.0,431.0,1.0599087040015718,81.0,ba90aa8,,0.0,ok,0.10625,0.42290158219361756,-0.06249999999999992,,26.150490248665363,46.55764883785671,13.81616244270923,,0.105,60.0,100.0,,,,
P6,"k=60,moves=500",orders_n600,108.0,166030.0,2431.0,1765.0,1386.0,1.1261578646080093,103.0,ba90aa8,,0.0,ok,0.11625,0.31295391522514193,-0.1625,,24.3181835321861,14.01266974075595,19.280419960262723,,0.11625,60.0,500.0,,,,
P6,"k=25,moves=20",orders_n600,109.0,172136.0,9636.0,3411.0,233.0,1.0692207560059996,37.0,ba90aa8,,0.0,ok,0.13625,0.44973687761435704,-1.075,,25.892939280838316,56.74448226570104,3.8668099369787896,,-0.007500000000000007,25.0,20.0,,,,
P6,"k=25,moves=100",orders_n600,109.0,170891.0,5194.0,2949.0,1866.0,1.0807470090044906,71.0,ba90aa8,,0.0,ok,0.37375,0.4199864956110736,-2.7375000000000003,,25.574148361955007,13.694119669328746,10.8261391138901,,-0.11875000000000002,25.0,100.0,,,,
P6,"k=25,moves=500",orders_n600,109.0,164750.0,2466.0,1826.0,1489.0,1.1382303508783709,93.0,ba90aa8,,0.0,ok,0.1475,0.2928373565492679,-0.7000000000000001,,23.984284997090732,12.15754996998871,16.95614101388063,,0.03,25.0,500.0,,,,
P6,"k=40,moves=20",orders_n600,109.0,174562.0,7641.0,751.0,77.0,1.0468740273713224,47.0,ba90aa8,,0.0,ok,0.06625,0.3699658703071672,0.07508532423208203,,26.511000862205428,84.66165849578199,1.5041785536497605,,0.19499999999999998,40.0,20.0,,,,
P6,"k=40,moves=100",orders_n600,109.0,172351.0,5066.0,1581.0,668.0,1.0672343527584953,74.0,ba90aa8,,0.0,ok,0.13,0.3981991667786588,-0.3,,25.947878845033863,31.03679519203126,11.764668756264772,,0.1175,40.0,100.0,,,,
P6,"k=40,moves=500",orders_n600,109.0,165544.0,2407.0,1735.0,1490.0,1.1307357477502311,104.0,ba90aa8,,0.0,ok,0.2575,0.42704344381354814,-1.575,,24.191569308670413,13.402847278478545,19.500429137801895,,-0.03125,40.0,500.0,,,,
P6,"k=60,moves=100",orders_n600,109.0,173430.0,3900.0,1028.0,555.0,1.0572830828019697,90.0,ba90aa8,,0.0,ok,0.16375,0.3443452777407753,-0.8250000000000002,,26.22310918171934,39.818184369092464,16.210428607843554,,0.017499999999999988,60.0,100.0,,,,
P6,"k=60,moves=500",orders_n600,109.0,165693.0,2455.0,1661.0,1372.0,1.129331479819605,105.0,ba90aa8,,0.0,ok,0.195,0.22771100250957602,-1.4375,,24.230408284703756,15.352399166261762,19.71835288891614,,-0.04375000000000001,60.0,500.0,,,,
P6,"k=25,moves=20",orders_n600,110.0,172214.0,10402.0,1528.0,814.0,1.0684999703633071,35.0,ba90aa8,,0.0,ok,0.10375,0.49352576207175614,-0.42499999999999993,,25.912874633409697,37.11462554306858,5.109857721373705,,0.05750000000000001,25.0,20.0,,,,
P6,"k=25,moves=100",orders_n600,110.0,170596.0,4547.0,3466.0,1667.0,1.083484120115906,67.0,ba90aa8,,0.0,ok,0.19875,0.3591586794462194,-0.9875,,25.49844586206991,15.109865055128884,9.512022390041809,,0.03874999999999998,25.0,100.0,,,,
P6,"k=25,moves=500",orders_n600,110.0,164538.0,2487.0,1900.0,1578.0,1.1402347222818063,92.0,ba90aa8,,0.0,ok,0.18125,0.2949241924851681,-0.8124999999999999,,23.928848473047033,10.450326106413396,16.710247936195405,,0.027499999999999997,25.0,500.0,,,,
P6,"k=40,moves=20",orders_n600,110.0,174578.0,7897.0,314.0,117.0,1.0467271257118158,44.0,ba90aa8,,0.0,ok,0.03375,0.40856716822556594,-0.021417920563914783,,26.51506384043658,91.43296983770824,0.0203873799338059,,0.12875,40.0,20.0,,,,
P6,"k=40,moves=100",orders_n600,110.0,171856.0,5095.0,1563.0,659.0,1.071809482856759,66.0,ba90aa8,,0.0,ok,0.3075,0.3810099382218641,-2.0749999999999997,,25.82134076468571,31.476583977165113,9.171411958653414,,-0.09,40.0,100.0,,,,
P6,"k=40,moves=500",orders_n600,110.0,164870.0,2567.0,1762.0,1551.0,1.1370964195383468,89.0,ba90aa8,,0.0,ok,0.1675,0.34317098994176815,-1.3875,,24.0156470549845,12.097089920879437,15.95638421519761,,-0.03875000000000001,40.0,500.0,,,,
P6,"k=60,moves=100",orders_n600,110.0,172783.0,4158.0,868.0,452.0,1.0632466332677173,75.0,ba90aa8,,0.0,ok,0.1475,0.3272434175174637,-0.47499999999999987,,26.058170434232924,46.73588740643206,12.069186898285015,,0.10624999999999998,60.0,100.0,,,,
P6,"k=60,moves=500",orders_n600,110.0,165095.0,2493.0,1711.0,1401.0,1.134971498117424,104.0,ba90aa8,,0.0,ok,0.26,0.3538969616908851,-1.5999999999999999,,24.07441772854333,14.326072062820149,19.500429137801895,,0.044999999999999984,60.0,500.0,,,,
P6,"k=25,moves=20",orders_n600,111.0,172097.0,11157.0,2041.0,122.0,1.069581207474108,34.0,ba90aa8,,0.0,ok,0.21625,0.47058823529411764,-2.15,,25.882969982511607,70.44847964722587,5.757528257702251,,-0.11499999999999999,25.0,20.0,,,,
P6,"k=25,moves=100",orders_n600,111.0,170605.0,4975.0,3675.0,1847.0,1.0834005806199771,66.0,ba90aa8,,0.0,ok,0.12875,0.3820299946438136,-0.2875,,25.500756381600734,16.996485540880666,9.171411958653414,,0.10500000000000001,25.0,100.0,,,,
P6,"k=25,moves=500",orders_n600,111.0,163777.0,2416.0,1829.0,1636.0,1.1474412536689282,93.0,ba90aa8,,0.0,ok,0.26125,0.3578864145473712,-1.9249999999999996,,23.729531595032746,11.037887735688283,16.95614101388063,,-0.09249999999999997,25.0,500.0,,,,
P6,"k=40,moves=20",orders_n600,111.0,174451.0,7961.0,400.0,62.0,1.047893326930006,45.0,ba90aa8,,0.0,ok,0.0575,0.49438509997261026,-0.2359627499315256,,26.482809268374144,97.95567537005695,0.5256996681984955,,0.14500000000000002,40.0,20.0,,,,
P6,"k=40,moves=100",orders_n600,111.0,172459.0,4918.0,1957.0,636.0,1.0662369778864171,71.0,ba90aa8,,0.0,ok,0.20125,0.4028594334580438,-1.625,,25.975464050042163,29.81084724878239,10.8261391138901,,-0.0625,40.0,100.0,,,,
P6,"k=40,moves=500",orders_n600,111.0,164403.0,2411.0,1849.0,1461.0,1.1415118207996438,108.0,ba90aa8,,0.0,ok,0.20375,0.3664252797893351,-1.0374999999999996,,23.89352672450835,12.370258502930799,20.359997797217567,,0.048750000000000016,40.0,500.0,,,,
P6,"k=60,moves=100",orders_n600,111.0,173449.0,4170.0,930.0,414.0,1.0571081131846478,84.0,ba90aa8,,0.0,ok,0.2025,0.33196177329439874,-1.025,,26.22794845820321,46.9701679573828,14.642267491349319,,0.006249999999999978,60.0,100.0,,,,
P6,"k=60,moves=500",orders_n600,111.0,164635.0,2418.0,1769.0,1418.0,1.1393174543187938,109.0,ba90aa8,,0.0,ok,0.20625,0.4036636794939378,-1.2374999999999998,,23.95421809636081,13.66101225219843,20.569960750604828,,-0.023749999999999993,60.0,500.0,,,,
P6,"k=25,moves=20",orders_n600,112.0,172287.0,9911.0,2976.0,489.0,1.0678255303558064,42.0,ba90aa8,,0.0,ok,0.3225,0.45070043103448276,-2.225,,25.931528167194784,42.47019430747262,1.0248282246734566,,-0.0675,25.0,20.0,,,,
P6,"k=25,moves=100",orders_n600,112.0,171132.0,3876.0,3653.0,2115.0,1.078512647243155,74.0,ba90aa8,,0.0,ok,0.3575,0.40524703688906644,-2.5749999999999993,,25.635945915687966,13.59931680371945,11.764668756264772,,-0.13374999999999998,25.0,100.0,,,,
P6,"k=25,moves=500",orders_n600,112.0,164266.0,2441.0,1885.0,1574.0,1.1428084221461283,94.0,ba90aa8,,0.0,ok,0.06625,0.2119700748129676,0.3375,,23.85766557043467,10.80403209400302,17.199431999592527,,0.2325,25.0,500.0,,,,
P6,"k=40,moves=20",orders_n600,112.0,174928.0,7302.0,1139.0,120.0,1.0435151831063907,53.0,ba90aa8,,0.0,ok,0.035,0.4663021189336979,-0.16575529733424466,,26.603899139706687,71.01962838095415,4.212102838866645,,0.11124999999999999,40.0,20.0,,,,
P6,"k=40,moves=100",orders_n600,112.0,173081.0,4248.0,2131.0,898.0,1.0604985957911506,80.0,ba90aa8,,0.0,ok,0.18,0.4171420809562619,-0.7999999999999998,,26.134175133452626,21.08001126988731,13.534063399106996,,0.057499999999999996,40.0,100.0,,,,
P6,"k=40,moves=500",orders_n600,112.0,165053.0,2439.0,1823.0,1455.0,1.135368031598277,103.0,ba90aa8,,0.0,ok,0.21625,0.3004196170993968,-1.9375,,24.06345048075294,12.615538767022292,19.280419960262723,,-0.09375,40.0,500.0,,,,
P6,"k=60,moves=100",orders_n600,112.0,173826.0,3909.0,1150.0,468.0,1.0536381913296489,87.0,ba90aa8,,0.0,ok,0.11625,0.3588586595885866,-0.1625,,26.323918898618945,40.92110775241101,15.439715649297318,,0.09999999999999999,60.0,100.0,,,,
P6,"k=60,moves=500",orders_n600,112.0,165164.0,2329.0,1727.0,1506.0,1.1343201680829904,110.0,ba90aa8,,0.0,ok,0.21625,0.38413032054650553,-1.1624999999999999,,24.092432091077328,13.629813066677404,20.778023560711848,,0.04999999999999999,60.0,500.0,,,,
P6,"k=25,moves=20",orders_n600,113.0,172277.0,9819.0,3033.0,516.0,1.067917911325408,41.0,ba90aa8,,0.0,ok,0.065,0.47370550161812297,-0.8875000000000001,,25.928973111862362,41.49918613903523,1.565812798769412,,0.011249999999999996,25.0,20.0,,,,
P6,"k=25,moves=100",orders_n600,113.0,170482.0,4716.0,3708.0,2098.0,1.0845424752020993,68.0,ba90aa8,,0.0,ok,0.14625,0.4307898259705489,-0.8499999999999999,,25.46917407786766,16.19232014019925,9.847660228438846,,0.015000000000000013,25.0,100.0,,,,
P6,"k=25,moves=500",orders_n600,113.0,164525.0,2472.0,1897.0,1514.0,1.1403576773825193,101.0,ba90aa8,,0.0,ok,0.11625,0.4495776135163675,-0.5625,,23.9254478041963,11.140531789342306,18.833982950282138,,0.04375,25.0,500.0,,,,
P6,"k=40,moves=20",orders_n600,113.0,174772.0,7376.0,1072.0,111.0,1.044946430809949,52.0,ba90aa8,,0.0,ok,0.12625,0.46395841882095473,-1.2874999999999999,,26.56431396223169,73.242395502744,3.7823560536523444,,-0.028749999999999998,40.0,20.0,,,,
P6,"k=40,moves=100",orders_n600,113.0,172203.0,4976.0,1944.0,707.0,1.0686016101574278,74.0,ba90aa8,,0.0,ok,0.11625,0.3655025326579579,-0.1625,,25.910063499265142,27.806247501659342,11.764668756264772,,0.13749999999999996,40.0,100.0,,,,
P6,"k=40,moves=500",orders_n600,113.0,165032.0,2551.0,1830.0,1456.0,1.13556631871317,95.0,ba90aa8,,0.0,ok,0.0925,0.24880889359449443,0.07500000000000007,,24.057966293344624,12.224350154246778,17.440175388913556,,0.125,40.0,500.0,,,,
P6,"k=60,moves=100",orders_n600,113.0,173107.0,4037.0,1069.0,484.0,1.0602589398901499,86.0,ba90aa8,,0.0,ok,0.1625,0.4196286472148541,-0.6375,,26.140803490899387,41.624689387748276,15.176960976719233,,0.036250000000000004,60.0,100.0,,,,
P6,"k=60,moves=500",orders_n600,113.0,165226.0,2440.0,1776.0,1445.0,1.1337350397872443,105.0,ba90aa8,,0.0,ok,0.13875,0.42149088025376685,-0.38750000000000007,,24.10861545848128,13.237883612915718,19.71835288891614,,0.07374999999999998,60.0,500.0,,,,
P6,"k=25,moves=20",orders_n600,114.0,172278.0,9364.0,3062.0,754.0,1.0679086731131946,39.0,ba90aa8,,0.0,ok,0.185,0.43295225285810357,-1.6875,,25.92922862058326,34.69296760876657,2.6875369052830793,,-0.06874999999999999,25.0,20.0,,,,
P6,"k=25,moves=100",orders_n600,114.0,171318.0,3964.0,3816.0,2278.0,1.0767892520681825,70.0,ba90aa8,,0.0,ok,0.18375,0.38403755868544603,-1.4000000000000001,,25.683611252506484,15.079334215051437,10.504584451189698,,-0.04000000000000001,25.0,100.0,,,,
P6,"k=25,moves=500",orders_n600,114.0,164983.0,2389.0,1936.0,1602.0,1.1360290415174297,97.0,ba90aa8,,0.0,ok,0.1975,0.3232149927411904,-1.05,,24.045168393803678,10.24165559308759,17.914228959098686,,-0.0050000000000000044,25.0,500.0,,,,
P6,"k=40,moves=20",orders_n600,114.0,174638.0,7308.0,836.0,132.0,1.0461762991508072,50.0,ba90aa8,,0.0,ok,0.0175,0.36951754385964913,0.07620614035087722,,26.530298496968257,72.58180844247133,2.8979861150183437,,0.14,40.0,20.0,,,,
P6,"k=40,moves=100",orders_n600,114.0,172776.0,4600.0,1762.0,838.0,1.0633112113706575,78.0,ba90aa8,,0.0,ok,0.1475,0.3563865433587991,-0.7250000000000001,,26.056384345312374,24.694179642120776,12.959263870237596,,0.027499999999999997,40.0,100.0,,,,
P6,"k=40,moves=500",orders_n600,114.0,165463.0,2383.0,1779.0,1475.0,1.1314994251863153,106.0,ba90aa8,,0.0,ok,0.19625,0.3620213185945519,-0.9625,,24.17044766301405,13.089455978735034,19.934230377414472,,0.0050000000000000044,40.0,500.0,,,,
P6,"k=60,moves=100",orders_n600,114.0,173673.0,3887.0,1011.0,445.0,1.0550459866865722,87.0,ba90aa8,,0.0,ok,0.185,0.37292854302001854,-0.9249999999999999,,26.28498236169823,43.98872987902173,15.439715649297318,,0.007500000000000007,60.0,100.0,,,,
P6,"k=60,moves=500",orders_n600,114.0,165852.0,2435.0,1673.0,1427.0,1.1278337085276542,106.0,ba90aa8,,0.0,ok,0.12,0.37417654808959155,-0.37500000000000006,,24.27183335896688,14.698116958636053,19.934230377414472,,0.0625,60.0,500.0,,,,
P6,"k=25,moves=20",orders_n600,115.0,172022.0,11371.0,1593.0,318.0,1.070274493458892,36.0,ba90aa8,,0.0,ok,0.06625,0.45162596140871675,-0.4250000000000001,,25.863795210261934,53.042061648331845,4.479933834792296,,0.057499999999999996,25.0,20.0,,,,
P6,"k=25,moves=100",orders_n600,115.0,170720.0,4240.0,3778.0,2221.0,1.0823333224333052,68.0,ba90aa8,,0.0,ok,0.1625,0.4116856950973808,-0.625,,25.530274406067093,15.418215889638535,9.847660228438846,,0.03875000000000001,25.0,100.0,,,,
P6,"k=25,moves=500",orders_n600,115.0,164291.0,2381.0,1882.0,1503.0,1.1425717721812365,98.0,ba90aa8,,0.0,ok,0.10875,0.19526003949967083,-0.08749999999999994,,23.86421079027076,11.719209081295384,18.147639934514192,,0.09624999999999999,25.0,500.0,,,,
P6,"k=40,moves=20",orders_n600,115.0,174636.0,7360.0,968.0,22.0,1.0461946586466575,49.0,ba90aa8,,0.0,ok,0.01125,0.47032845707976817,-0.27499999999999997,,26.529790713514856,107.41220878576435,2.4427081960244315,,0.07250000000000001,40.0,20.0,,,,
P6,"k=40,moves=100",orders_n600,115.0,172496.0,4718.0,1781.0,888.0,1.0658953530528423,74.0,ba90aa8,,0.0,ok,0.145,0.35400724929520744,-0.8374999999999999,,25.98491264488239,23.699925267209313,11.764668756264772,,0.016250000000000014,40.0,100.0,,,,
P6,"k=40,moves=500",orders_n600,115.0,164655.0,2466.0,1947.0,1501.0,1.1391283633262619,97.0,ba90aa8,,0.0,ok,0.19125,0.4277243378574252,-0.9125,,23.959447939161386,10.820016268052285,17.914228959098686,,0.07249999999999998,40.0,500.0,,,,
P6,"k=60,moves=100",orders_n600,115.0,173318.0,3955.0,1079.0,520.0,1.0583146647255877,86.0,ba90aa8,,0.0,ok,0.1575,0.42381205203079375,-0.575,,26.194577884568687,40.110218840310885,15.176960976719233,,0.12999999999999998,60.0,100.0,,,,
P6,"k=60,moves=500",orders_n600,115.0,164787.0,2425.0,1786.0,1414.0,1.1378806744650092,106.0,ba90aa8,,0.0,ok,0.22625,0.3282301702520787,-1.2625,,23.993956280997306,13.49250508471898,19.934230377414472,,0.0,60.0,500.0,,,,
P6,"k=25,moves=20",orders_n600,116.0,172351.0,8755.0,4025.0,489.0,1.0672343527584953,45.0,ba90aa8,,0.0,ok,0.04625,0.5092082269122193,-0.44999999999999996,,25.947878845033863,43.18366851444243,0.5256996681984955,,0.05500000000000001,25.0,20.0,,,,
P6,"k=25,moves=100",orders_n600,116.0,171095.0,3725.0,3463.0,2703.0,1.0788555820481203,77.0,ba90aa8,,0.0,ok,0.2075,0.3350247028975831,-1.3999999999999997,,25.626461089907526,13.040949318285888,12.66638368523927,,-0.03999999999999998,25.0,100.0,,,,
P6,"k=25,moves=500",orders_n600,116.0,165071.0,2448.0,1864.0,1555.0,1.135198082027077,97.0,ba90aa8,,0.0,ok,0.1875,0.3755424063116371,-1.0875000000000001,,24.06815091375348,11.175663527131373,17.914228959098686,,-0.008750000000000008,25.0,500.0,,,,
P6,"k=40,moves=20",orders_n600,116.0,174747.0,7477.0,987.0,115.0,1.0451758513149159,51.0,ba90aa8,,0.0,ok,0.0725,0.423224043715847,-0.05806010928961741,,26.55796869342676,73.45800074715886,3.3444231249989294,,0.13124999999999998,40.0,20.0,,,,
P6,"k=40,moves=100",orders_n600,116.0,172595.0,4650.0,2241.0,666.0,1.0649814470878765,77.0,ba90aa8,,0.0,ok,0.23875,0.35916722632639353,-1.3874999999999997,,26.010189282691968,27.83846574597266,12.66638368523927,,-0.03375,40.0,100.0,,,,
P6,"k=40,moves=500",orders_n600,116.0,165715.0,2433.0,1798.0,1490.0,1.1291241953706308,94.0,ba90aa8,,0.0,ok,0.13625,0.3640194916370341,-0.5125000000000002,,24.236141318671287,12.564990339115413,17.199431999592527,,0.04874999999999999,40.0,500.0,,,,
P6,"k=60,moves=100",orders_n600,116.0,173661.0,3747.0,1175.0,493.0,1.0551564263547766,96.0,ba90aa8,,0.0,ok,0.265,0.45397877984084883,-1.65,,26.28192784230562,39.47881174339542,17.678423983201395,,0.05124999999999996,60.0,100.0,,,,
P6,"k=60,moves=500",orders_n600,116.0,166011.0,2333.0,1819.0,1381.0,1.126336701296188,112.0,ba90aa8,,0.0,ok,0.28625,0.38486798896624197,-2.0,,24.313237300990064,13.813517521632392,21.1885841780716,,-0.1,60.0,500.0,,,,
P6,"k=25,moves=20",orders_n600,117.0,172186.0,10006.0,2645.0,328.0,1.0687586959483424,38.0,ba90aa8,,0.0,ok,0.0475,0.4633884186483945,-0.15847104662098613,,25.905718850259458,49.5726117102208,3.269613150024536,,0.12000000000000001,25.0,20.0,,,,
P6,"k=25,moves=100",orders_n600,117.0,170461.0,4866.0,3597.0,2015.0,1.0847374734361765,68.0,ba90aa8,,0.0,ok,0.12,0.3785258116019159,-0.5874999999999999,,25.463780853701035,15.963208622813072,9.847660228438846,,0.04125000000000001,25.0,100.0,,,,
P6,"k=25,moves=500",orders_n600,117.0,164115.0,2466.0,1881.0,1679.0,1.1442382053530862,89.0,ba90aa8,,0.0,ok,0.05,0.18280137166974414,0.5,,23.81812089772883,9.926716962220839,15.95638421519761,,0.1825,25.0,500.0,,,,
P6,"k=40,moves=20",orders_n600,117.0,174709.0,7618.0,758.0,109.0,1.0455245990531186,48.0,ba90aa8,,0.0,ok,0.1575,0.41246372806411497,-1.0375,,26.548323094641564,77.77912015842564,1.9782321238348708,,-0.0037500000000000033,40.0,20.0,,,,
P6,"k=40,moves=100",orders_n600,117.0,172122.0,4576.0,2017.0,903.0,1.0693501443384594,76.0,ba90aa8,,0.0,ok,0.1625,0.39161966156325545,-0.7750000000000001,,25.88936068288432,21.940887667487306,12.369724296878145,,0.022499999999999992,40.0,100.0,,,,
P6,"k=40,moves=500",orders_n600,117.0,164542.0,2418.0,1893.0,1519.0,1.140196891003412,95.0,ba90aa8,,0.0,ok,0.2525,0.4242063492063492,-1.525,,23.92989480336821,11.315399859697413,17.440175388913556,,-0.047500000000000014,40.0,500.0,,,,
P6,"k=60,moves=100",orders_n600,117.0,173162.0,4039.0,978.0,460.0,1.0597520312145283,80.0,ba90aa8,,0.0,ok,0.16625,0.41164738731551653,-0.6625,,26.154823474888328,44.105081982727626,13.534063399106996,,0.1275,60.0,100.0,,,,
P6,"k=60,moves=500",orders_n600,117.0,164698.0,2452.0,1720.0,1482.0,1.1387218598054334,99.0,ba90aa8,,0.0,ok,0.10125,0.18460930293846356,-0.5750000000000002,,23.97069093642608,13.53163051524343,18.378705031288245,,0.04249999999999998,60.0,500.0,,,,
P6,"k=25,moves=20",orders_n600,118.0,172209.0,10342.0,2599.0,311.0,1.0685461698847805,39.0,ba90aa8,,0.0,ok,0.0625,0.4750101037316449,-0.18752525932911213,,25.911596855808913,50.93985122224185,2.6875369052830793,,0.23625000000000002,25.0,20.0,,,,
P6,"k=25,moves=100",orders_n600,118.0,170869.0,4441.0,3899.0,1658.0,1.0809510524405117,72.0,ba90aa8,,0.0,ok,0.22875,0.3680192848533548,-1.2874999999999999,,25.568504967308908,17.566648139947507,11.143258398240512,,-0.013750000000000012,25.0,100.0,,,,
P6,"k=25,moves=500",orders_n600,118.0,164707.0,2361.0,1831.0,1582.0,1.1386367849444077,101.0,ba90aa8,,0.0,ok,0.1525,0.32348305752561074,-1.2374999999999998,,23.97304392079349,11.637910318920659,18.833982950282138,,-0.023749999999999993,25.0,500.0,,,,
P6,"k=40,moves=20",orders_n600,118.0,174736.0,6965.0,1338.0,69.0,1.0452768010618136,52.0,ba90aa8,,0.0,ok,0.05,0.4670944838885855,-0.16773620972146366,,26.555176644477392,81.01495627812729,3.7823560536523444,,0.20750000000000002,40.0,20.0,,,,
P6,"k=40,moves=100",orders_n600,118.0,172598.0,4382.0,2174.0,768.0,1.0649537568557093,79.0,ba90aa8,,0.0,ok,0.12875,0.3841838097782527,-0.9249999999999999,,26.010955133880366,24.48827529418576,13.248459929980715,,0.007500000000000007,40.0,100.0,,,,
P6,"k=40,moves=500",orders_n600,118.0,165088.0,2432.0,1863.0,1469.0,1.1350375832595216,100.0,ba90aa8,,0.0,ok,0.24625,0.38524266736814416,-1.9,,24.072589958219652,12.074409095100055,18.607470934740114,,-0.09,40.0,500.0,,,,
P6,"k=60,moves=100",orders_n600,118.0,173479.0,3893.0,1091.0,390.0,1.0568318635820546,89.0,ba90aa8,,0.0,ok,0.1475,0.4210804385153877,-0.47499999999999987,,26.235588917306732,45.178035827597824,15.95638421519761,,0.05500000000000002,60.0,100.0,,,,
P6,"k=60,moves=500",orders_n600,118.0,165181.0,2420.0,1812.0,1486.0,1.1341597179345984,103.0,ba90aa8,,0.0,ok,0.20375,0.35349020638885237,-1.4374999999999998,,24.0968697908439,12.48632291878263,19.280419960262723,,-0.04374999999999998,60.0,500.0,,,,
P6,"k=25,moves=20",orders_n600,119.0,172385.0,9377.0,3435.0,199.0,1.0669203322580643,41.0,ba90aa8,,0.0,ok,0.0825,0.47983328851841894,-0.7625000000000001,,25.956563964464586,59.662382819301996,1.565812798769412,,0.023749999999999993,25.0,20.0,,,,
P6,"k=25,moves=100",orders_n600,119.0,171115.0,4240.0,3656.0,2024.0,1.0786702073883325,70.0,ba90aa8,,0.0,ok,0.24125,0.313903743315508,-1.4124999999999999,,25.63158814708206,14.56773366973887,10.504584451189698,,-0.01999999999999999,25.0,100.0,,,,
P6,"k=25,moves=500",orders_n600,119.0,164622.0,2442.0,1892.0,1544.0,1.1394403701369988,101.0,ba90aa8,,0.0,ok,0.24125,0.38366107958294837,-1.4124999999999999,,23.950818513978223,11.000289839630666,18.833982950282138,,-0.0325,25.0,500.0,,,,
