i,j,t_i,x_i,t_j,x_j,true_spacelike_distance,common_future_count,common_past_count,minimal_enclosing_interval_count
602.0,663.0,-0.3975513928711667,-0.6795675548446608,0.07289595634906476,-1.5148785046747892,0.6902345069016536,56.0,66.0,32.0
149.0,542.0,0.44834220493055543,1.4416676688420185,0.641963251332744,0.25996883434698487,1.1657285386559955,9.0,116.0,67.0
90.0,406.0,-0.2634102868909385,0.48147793057735894,-0.07765124663459311,1.690538245995896,1.1947051624911535,52.0,24.0,90.0
136.0,568.0,-0.048962027850599554,1.3561736549138161,-0.9040318377599812,0.12382190920437444,0.8874381360605609,89.0,27.0,42.0
88.0,502.0,1.5308281453580386,0.37502809148554583,0.6200773200137282,-1.0108160615528854,1.0445558628649136,1.0,215.0,98.0
78.0,488.0,0.46763814065707576,1.255200083286598,1.084150469005043,0.0765276584859565,1.004580128203018,8.0,160.0,44.0
93.0,642.0,1.4472816846592176,-0.36861849923164486,1.2065538520778492,0.6362368752385309,0.9755944004668508,2.0,340.0,63.0
14.0,671.0,-0.25706270495669914,0.7340616040996799,-0.926175585635507,0.006249510818083429,0.2863536206103334,190.0,51.0,7.0
406.0,529.0,-0.07765124663459311,1.690538245995896,-1.1155607623405857,0.16765335469491635,1.1144156447931572,61.0,7.0,68.0
70.0,188.0,-0.2642951814440706,0.3244172798129035,0.34966769185968305,-0.3393671955900817,0.2523081845494023,104.0,123.0,7.0
567.0,659.0,0.3701013276565863,-0.3479434213153869,0.44238072823299435,1.1028244436529842,1.4489662129522556,24.0,117.0,116.0
36.0,564.0,-0.292921771083412,-1.2950300894641573,-0.9090880325670643,1.0438776355491781,2.256286436677825,79.0,1.0,284.0
314.0,650.0,0.4181698362975439,0.6317169203402687,1.0824033280236565,-0.14146034017301023,0.39572331829721025,34.0,244.0,11.0
178.0,241.0,0.12531070021314106,-1.7238528619805054,-0.07607813478185976,-0.5837897453327433,1.1221347722443884,14.0,52.0,76.0
300.0,602.0,-0.7612066631705359,0.44969317614813237,-0.3975513928711667,-0.6795675548446608,1.069104598692696,176.0,29.0,63.0
571.0,659.0,0.3452881693629828,1.5318326560735465,0.44238072823299435,1.1028244436529842,0.4178768734165121,21.0,123.0,9.0
388.0,461.0,-0.30898602074030235,-0.8067702088494779,-0.3576116342148161,1.6094930898019957,2.415773970826809,47.0,1.0,376.0
335.0,339.0,0.1148714532295112,-0.19132070921054262,0.631025777136061,1.254409125682428,1.3504515798103347,10.0,115.0,83.0
565.0,572.0,-0.4897118245704988,1.0724451405271045,-0.05547006869125104,0.2441390478246763,0.7053545779669054,135.0,41.0,42.0
70.0,78.0,-0.2642951814440706,0.3244172798129035,0.46763814065707576,1.255200083286598,0.5750045558431078,33.0,110.0,34.0
143.0,368.0,-0.1912767875280612,1.2007995604503061,0.7681773859686065,-1.029032925141969,2.0128588134199696,10.0,42.0,205.0
42.0,531.0,-0.5143146761822863,0.1596520915272673,0.2259571213153695,-0.7430742032941114,0.5166356832348348,99.0,87.0,22.0
156.0,663.0,-0.44368625446579646,-0.9908176323470941,0.07289595634906476,-1.5148785046747892,0.08821914403628667,63.0,68.0,8.0
134.0,377.0,0.30776103708574176,-1.6628056527783757,0.7675766549131877,1.0676216114003376,2.6914313371461693,2.0,56.0,309.0
428.0,636.0,0.6643405022496944,-0.2936231528775724,0.8355063953637272,0.24901654475375373,0.5149369655403393,45.0,268.0,17.0
153.0,346.0,1.3767717560431207,-0.12711878568370416,1.0686624395049291,0.7165919050729456,0.7854402451870106,5.0,330.0,38.0
183.0,392.0,-0.03561050756923967,1.528882888828297,0.22121579821662607,0.30899636030027544,1.1925449220639583,46.0,49.0,80.0
133.0,234.0,-0.18664038213147371,0.9661526464876052,0.13731523900126463,1.3525043326718436,0.2105240626482062,73.0,89.0,8.0
504.0,558.0,-0.7925906348858458,1.1040787023514178,-1.1453090933746992,-0.12308702851572133,1.17538309501878,220.0,1.0,104.0
285.0,664.0,0.9271158993352699,-0.6823998275344906,-0.36124519145802836,1.339500544277127,1.5582704557495337,17.0,30.0,132.0
158.0,439.0,-0.43540155409990344,-0.12393934709902382,0.28288427809454975,-1.1503854413365948,0.7332510127127588,64.0,97.0,34.0
270.0,700.0,0.013508972753011772,-1.7229684850632536,0.3691357942303912,-1.268429871693679,0.28308111009007947,33.0,55.0,9.0
132.0,432.0,0.299274728908403,-1.2078344986324059,-0.933985687781743,0.25904311678899933,0.7942283571175456,61.0,39.0,54.0
560.0,601.0,-1.3134800667117181,0.2639367327483195,-1.148847392427756,0.5969639291425386,0.2894878168357083,403.0,6.0,11.0
133.0,486.0,-0.18664038213147371,0.9661526464876052,-0.4824908437009854,-1.006435043554173,1.9502755444535178,78.0,20.0,216.0
